,Ticker,Date,Time,Headline,neg,neu,pos,compound
203,AMZN,Dec-23-20,02:30PM,"Consumers Are Shopping, but Theyre Avoiding Stores",0.341,0.659,0.0,-0.4767
204,AMZN,Dec-23-20,01:15PM,Will Tesla Destabilize The S&P 500?,0.0,1.0,0.0,0.0
205,AMZN,Dec-23-20,12:56PM,The Technology Sector's 2020 and What It Means for 2021,0.0,1.0,0.0,0.0
206,AMZN,Dec-23-20,12:50PM,Poshmark IPO: 5 things to know about the online marketplace before it goes public,0.0,1.0,0.0,0.0
207,AMZN,Dec-23-20,11:48AM,Etsy seller: 2020 was one of the best years Ive ever had,0.0,0.724,0.276,0.6369
208,AMZN,Dec-23-20,10:45AM,"How Amazon Competes With Google (AMZN, GOOG)",0.0,0.779,0.221,0.1779
209,AMZN,Dec-23-20,10:36AM,20 Realistic Tech Predictions for 2021 (Part Two),0.0,1.0,0.0,0.0
210,AMZN,Dec-23-20,09:58AM,Amazon (AMZN) Carencro Fulfillment Center to Add Above 500 Jobs,0.0,0.841,0.159,0.1779
211,AMZN,Dec-23-20,09:53AM,Why Amazon's Stock Is So Expensive,0.0,1.0,0.0,0.0
212,AMZN,Dec-23-20,09:30AM,Baillie's Slater Explains How to Beat the S&P 500,0.0,1.0,0.0,0.0
213,AMZN,Dec-23-20,09:16AM,Alphabet (GOOGL) Invests in Indian Startups to Aid Digitization,0.0,1.0,0.0,0.0
214,AMZN,Dec-23-20,08:56AM,How Has Amazon Stock Done Since the Beginning of 2020?,0.0,0.841,0.159,0.1779
215,AMZN,Dec-23-20,08:45AM,These Were the 5 Best Fintech Stocks of 2020,0.0,0.625,0.375,0.6369
216,AMZN,Dec-23-20,08:15AM,3 Catalysts for Google in 2021,0.0,1.0,0.0,0.0
217,AMZN,Dec-23-20,07:50AM,Under 30? 2 Unstoppable Stocks to Bet Your Retirement On,0.184,0.816,0.0,-0.2023
218,AMZN,Dec-23-20,07:30AM,Better Buy: Costco vs. Walmart,0.0,0.58,0.42,0.4404
219,AMZN,Dec-23-20,07:00AM,All You Want for Christmas Is a Home Movie Theater,0.0,0.86,0.14,0.0772
220,AMZN,Dec-23-20,07:00AM,Here's How Much You'd Have Had to Invest in Amazon 10 Years Ago to Be a Millionaire Today,0.0,0.904,0.096,0.1779
221,AMZN,Dec-23-20,06:00AM,FOCUS-Amazon to face U.S. union push in year ahead,0.0,1.0,0.0,0.0
222,AMZN,Dec-23-20,03:31AM,"Amazon, Formula One In 'Active' Discussions For Grand Pix Race Streaming: FT",0.0,0.68,0.32,0.5719
223,AMZN,Dec-22-20,05:49PM,The DJIA and S&P 500 Slip as Tech Stocks Rise,0.0,1.0,0.0,0.0
224,AMZN,Dec-22-20,05:39PM,An Interview With the Founder of Millennial Money,0.0,1.0,0.0,0.0
225,AMZN,Dec-22-20,04:41PM,Walmart Faces a Justice Department Opioid Lawsuit,0.204,0.43,0.366,0.3612
226,AMZN,Dec-22-20,04:29PM,Why the Market Is Gaga Over IACs Planned Vimeo Spinoff,0.0,1.0,0.0,0.0
227,AMZN,Dec-22-20,03:16PM,U.S. FDA warns Amazon's Whole Foods Market for misbranding food products,0.123,0.877,0.0,-0.1027
228,AMZN,Dec-22-20,02:58PM,"Top Research Reports for Amazon, Walmart & UnitedHealth",0.0,0.588,0.412,0.3612
229,AMZN,Dec-22-20,02:52PM,Whole Foods gets first ever FDA warning letter about mislabeled food that leads to recalls,0.146,0.854,0.0,-0.34
230,AMZN,Dec-22-20,02:44PM,Amazon Opening Three San Antonio Facilities,0.0,0.746,0.254,0.1779
231,AMZN,Dec-22-20,02:11PM,2020 -- Best Tech Stocks,0.0,0.488,0.512,0.6369
232,AMZN,Dec-22-20,01:28PM,Top 4 Mutual Fund Holders of Roku Inc. (ROKU),0.0,0.795,0.205,0.2023
233,AMZN,Dec-22-20,01:21PM,"South Americas Dafiti Takes on Amazon, Mercado Libre in Fashion E-tailing",0.0,0.855,0.145,0.1779
234,AMZN,Dec-22-20,01:08PM,10 Best Data Center Stocks to Buy Now,0.0,0.625,0.375,0.6369
235,AMZN,Dec-22-20,12:54PM,Amazon Delays Hike in Fees It Charges Merchants Until June,0.178,0.678,0.144,-0.1027
236,AMZN,Dec-22-20,12:45PM,Amazon Announces First Fulfillment Center in Louisiana,0.0,0.779,0.221,0.1779
237,AMZN,Dec-22-20,12:35PM,Why GameStop Stock Is Popping Today,0.0,1.0,0.0,0.0
238,AMZN,Dec-22-20,12:30PM,Twitter and Amazon Team Up on Cloud Infrastructure,0.0,0.805,0.195,0.1779
239,AMZN,Dec-22-20,11:42AM,"Steel Dynamics, Intuit, Amazon, Walmart and Target as Zacks Bull and Bear of the Day",0.0,0.774,0.226,0.4215
240,AMZN,Dec-22-20,11:20AM,Activist Investor Ups Stake in GameStop to 13%,0.0,1.0,0.0,0.0
241,AMZN,Dec-22-20,10:46AM,Cognizant (CTSH) Boosts Data Analytics With Inawisdom Buyout,0.0,0.753,0.247,0.3182
242,AMZN,Dec-22-20,10:11AM,Amazon Carries A Basket Of Business Opportunities Heading Into 2021,0.0,0.619,0.381,0.5106
243,AMZN,Dec-22-20,10:02AM,"Amazon Announces Two New Fulfillment Centers and New Delivery Station in San Antonio, TX",0.0,0.709,0.291,0.6037
244,AMZN,Dec-22-20,09:56AM,Give the Gift of Investing With This Classic Stock Bundle,0.0,0.756,0.244,0.4404
245,AMZN,Dec-22-20,09:41AM,Digital Shopping Has Dominated the Holiday Season So Far. Some Retailers Benefit More Than Others.,0.0,0.695,0.305,0.6908
246,AMZN,Dec-22-20,09:38AM,Apple (AAPL) Car May Debut in 2024 With New Battery Technology,0.0,1.0,0.0,0.0
247,AMZN,Dec-22-20,08:06AM,What Lies Ahead for FAAMG Stocks After Explosive Success in 2020?,0.181,0.581,0.239,0.2263
248,AMZN,Dec-22-20,08:00AM,8 Top Stocks Brighten Investors' Holidays With $38 Billion Gift,0.0,0.329,0.671,0.8481
249,AMZN,Dec-22-20,06:59AM,"Amazon (AMZN) to Open New Facility in Sioux Falls, Add 1K Jobs",0.0,0.866,0.134,0.1779
250,AMZN,Dec-22-20,06:43AM,1 REIT Stock to Buy Before 2021,0.0,1.0,0.0,0.0
251,AMZN,Dec-22-20,06:42AM,2 Bargain Stocks You Can Buy Right Now,0.0,0.769,0.231,0.2023
252,AMZN,Dec-22-20,06:26AM,Google Helps Birth Two Social Media Unicorns in Rapid Succession,0.0,0.645,0.355,0.5267
253,AMZN,Dec-22-20,06:15AM,These 10 clunkers are my worst calls from a decades worth of investment advice,0.241,0.647,0.112,-0.4939
254,AMZN,Dec-22-20,06:06AM,5 Brand-Name Stocks That Can Still Make You a Fortune,0.0,1.0,0.0,0.0
255,AMZN,Dec-22-20,05:49AM,Markets are moving away from a 'Darwinistic' phase: Morning Brief,0.0,1.0,0.0,0.0
256,AMZN,Dec-22-20,03:53AM,Startups Target Small Merchants On Amazon's Platform For Acquisition: FT,0.0,1.0,0.0,0.0
257,AMZN,Dec-21-20,07:00PM,Amazon Union Supporters Will Need More Votes to Pass Proposal,0.0,0.635,0.365,0.5574
258,AMZN,Dec-21-20,05:29PM,Electronic Arts Makes a Move,0.0,1.0,0.0,0.0
259,AMZN,Dec-21-20,05:00PM,3 Stocks You Didn't Know Were Betting on Renewable Energy,0.0,0.792,0.208,0.2732
260,AMZN,Dec-21-20,04:28PM,"Googles Aramco Deal Risks Irking Staff Over Oil, Politics",0.208,0.792,0.0,-0.2732
261,AMZN,Dec-21-20,04:23PM,Microsoft Stock Upgraded To Buy On 2021 Cloud Prospects,0.0,0.784,0.216,0.296
262,AMZN,Dec-21-20,04:20PM,Amazon (AMZN) Return Options to Boost Holiday Shopping Experience,0.0,0.458,0.542,0.7269
263,AMZN,Dec-21-20,03:34PM,Are Stitch Fix's Big Gains for Real?,0.0,0.714,0.286,0.34
264,AMZN,Dec-21-20,02:13PM,Microsoft's Reported Plans to Design Its Own CPUs: 5 Thoughts,0.0,1.0,0.0,0.0
265,AMZN,Dec-21-20,01:47PM,Why Intel and AMD Stocks Dipped Today,0.0,1.0,0.0,0.0
266,AMZN,Dec-21-20,01:39PM,Nordcloud to Become the Latest Hybrid Cloud Acquisition for IBM,0.0,1.0,0.0,0.0
267,AMZN,Dec-21-20,12:45PM,Amazon Wins Court Round in Battle Over Future Group Acquisition,0.173,0.467,0.36,0.4215
268,AMZN,Dec-21-20,12:19PM,Roku Insiders Are Selling -- But Investors Shouldn't Worry,0.0,0.769,0.231,0.3412
269,AMZN,Dec-21-20,11:44AM,Meatpacking Workers Get Priority for Vaccine Under CDC Guideline,0.0,1.0,0.0,0.0
270,AMZN,Dec-21-20,11:25AM,Data And Cloud Technologies Helped IT Giants Stay Afloat This Year,0.0,1.0,0.0,0.0
271,AMZN,Dec-21-20,11:00AM,Amazon Delivers the Gift of Football to Prime MembersNFL Holiday Blitz on Prime Video Features Vikings-Saints on Christmas Day Followed by Exclusive Coverage of 49ers-Cardinals on Dec. 26,0.0,0.732,0.268,0.7783
272,AMZN,Dec-21-20,10:55AM,3 Great Reasons to Buy Cloudflare,0.0,0.494,0.506,0.6249
273,AMZN,Dec-21-20,10:43AM,How to understand the extremely high stakes of Big Techs antitrust battle,0.191,0.809,0.0,-0.3818
274,AMZN,Dec-21-20,10:41AM,"Buy Microsoft to Bet on Cloud Growth, Says Citi. Its the Most Bullish Call on Wall Street.",0.0,0.86,0.14,0.3818
275,AMZN,Dec-21-20,10:36AM,Drybar founder Alli Webb: People will be coming out in droves,0.0,1.0,0.0,0.0
276,AMZN,Dec-21-20,10:36AM,Microsoft (MSFT) Developing Chips for Its Servers and PCs,0.0,1.0,0.0,0.0
277,AMZN,Dec-21-20,10:14AM,Top 5 S&P 500 Stocks That Helped the Index Gain in 2020,0.0,0.634,0.366,0.6369
278,AMZN,Dec-21-20,09:16AM,Bed Bath & Beyond Strips Down to Its Essentials -- Is Now the Time to Buy?,0.0,1.0,0.0,0.0
279,AMZN,Dec-21-20,09:07AM,Amazon (AMZN) to Create Over 500 Jobs With New Fulfillment Center,0.0,0.703,0.297,0.4215
280,AMZN,Dec-21-20,07:42AM,Better Buy: Amazon vs. Nike,0.0,0.395,0.605,0.5574
281,AMZN,Dec-21-20,07:21AM,The Queens Christmas speech to be broadcast on Amazons Alexa devices,0.099,0.901,0.0,-0.0258
282,AMZN,Dec-21-20,06:44AM,Tesla is technically the 'Spiders' 5th highest weighted component,0.0,1.0,0.0,0.0
283,AMZN,Dec-21-20,03:00AM,Big Tech Challenged in Big Way,0.219,0.781,0.0,-0.1027
284,AMZN,Dec-21-20,02:00AM,"Amazon Can Ask Regulators to Block Deal With Indias Future Group, Court Says",0.186,0.705,0.109,-0.296
285,AMZN,Dec-21-20,01:30AM,This Is the Wrong Time for a Wealth Tax,0.252,0.488,0.26,0.0258
286,AMZN,Dec-21-20,12:39AM,Indian court rejects retail giant Future Group's plea against Amazon,0.248,0.62,0.132,-0.3612
287,AMZN,Dec-21-20,12:28AM,Indian court dismisses Future Group's plea against Amazon.com,0.0,1.0,0.0,0.0
288,AMZN,Dec-20-20,10:38PM,Amazon Shutters New Jersey Warehouse Over Spike In Asymptomatic COVID-19 Cases,0.0,0.855,0.145,0.1779
289,AMZN,Dec-20-20,03:04PM,10 Best Stocks To Invest In Right Now According To Tech Billionaire,0.0,0.724,0.276,0.6369
290,AMZN,Dec-20-20,12:09PM,The 1 Mega-Cap Tech Stock That Doesn't Fear Washington,0.0,0.727,0.273,0.3875
291,AMZN,Dec-20-20,11:00AM,MercadoLibre's Profits Surged During the Pandemic. Here's Why.,0.0,0.707,0.293,0.4404
292,AMZN,Dec-20-20,11:00AM,2 Stocks to Supplement Your Social Security Income,0.0,0.714,0.286,0.34
293,AMZN,Dec-20-20,10:50AM,Put Your Coronavirus Stimulus Check to Work With These 3 Stocks,0.0,1.0,0.0,0.0
294,AMZN,Dec-20-20,10:20AM,Why I'll Never Own DoorDash Stock,0.0,1.0,0.0,0.0
295,AMZN,Dec-20-20,09:48AM,"In the Crowded SVOD Market, Netflix Is Still the Name to Beat",0.0,1.0,0.0,0.0
296,AMZN,Dec-20-20,09:00AM,Better Buy: Amazon vs. Stitch Fix,0.0,0.465,0.535,0.5574
297,AMZN,Dec-20-20,08:03AM,The Smartest Investors Should Do This in 2021,0.0,0.636,0.364,0.6124
298,AMZN,Dec-20-20,08:00AM,Investing Lessons I Learned From 2020's Wild Ride,0.0,1.0,0.0,0.0
299,AMZN,Dec-20-20,07:45AM,These Were the 7 Biggest Consumer Trends in 2020,0.0,1.0,0.0,0.0
